,source,drugid,protid,label
43916,bindingdb,DR038850,PR000460,0
43917,bindingdb,DR038851,PR000517,0
43918,bindingdb,DR038852,PR000190,0
43919,bindingdb,DR038853,PR000147,0
43920,bindingdb,DR038854,PR000251,0
43921,bindingdb,DR032229,PR000197,0
43922,bindingdb,DR038855,PR000258,0
43923,bindingdb,DR038856,PR000463,0
43924,bindingdb,DR038857,PR000032,0
43925,bindingdb,DR038858,PR000482,0
43926,bindingdb,DR038859,PR000012,0
43927,bindingdb,DR038856,PR000477,0
43928,bindingdb,DR038860,PR000497,0
43929,bindingdb,DR038861,PR000054,0
43930,bindingdb,DR038862,PR000117,0
43931,bindingdb,DR035252,PR000061,0
43932,bindingdb,DR038863,PR000138,0
43933,bindingdb,DR038864,PR000068,0
43934,bindingdb,DR038865,PR000180,0
43935,bindingdb,DR031482,PR000197,0
43936,bindingdb,DR021060,PR000255,0
43937,bindingdb,DR038866,PR000486,0
43938,bindingdb,DR028558,PR000244,0
43939,bindingdb,DR020250,PR000255,0
43940,bindingdb,DR038867,PR000087,0
43941,bindingdb,DR019403,PR000125,0
43942,bindingdb,DR038868,PR000475,0
43943,bindingdb,DR035396,PR000047,0
43944,bindingdb,DR038869,PR000496,0
43945,bindingdb,DR038870,PR000117,0
43946,bindingdb,DR038871,PR000494,0
43947,bindingdb,DR007063,PR000441,0
43948,bindingdb,DR038872,PR000070,0
43949,bindingdb,DR037586,PR000068,0
43950,bindingdb,DR038873,PR000520,0
43951,bindingdb,DR038874,PR000466,0
43952,bindingdb,DR038875,PR000115,0
43953,bindingdb,DR032978,PR000120,0
43954,bindingdb,DR038876,PR000032,0
43955,bindingdb,DR038877,PR000463,0
43956,bindingdb,DR038878,PR000516,0
43957,bindingdb,DR038879,PR000477,0
43958,bindingdb,DR029504,PR000112,0
43959,bindingdb,DR038880,PR000010,0
43960,bindingdb,DR031959,PR000488,0
43961,bindingdb,DR038881,PR000454,0
43962,bindingdb,DR038882,PR000037,0
43963,bindingdb,DR038883,PR000640,0
43964,bindingdb,DR038884,PR000512,0
43965,bindingdb,DR038885,PR000014,0
43966,bindingdb,DR038886,PR000131,0
43967,bindingdb,DR038887,PR000334,0
43968,bindingdb,DR029274,PR000612,0
43969,bindingdb,DR038888,PR000141,0
43970,bindingdb,DR038889,PR000454,0
43971,bindingdb,DR038890,PR000463,0
43972,bindingdb,DR038891,PR000501,0
43973,bindingdb,DR038892,PR000521,0
43974,bindingdb,DR038893,PR000160,0
43975,bindingdb,DR038894,PR000011,0
43976,bindingdb,DR038895,PR000461,0
43977,bindingdb,DR038896,PR000062,0
43978,bindingdb,DR038897,PR000499,0
43979,bindingdb,DR038898,PR000074,0
43980,bindingdb,DR038899,PR000454,0
43981,bindingdb,DR038900,PR000458,0
43982,bindingdb,DR030975,PR000460,0
43983,bindingdb,DR038901,PR000147,0
43984,bindingdb,DR029768,PR000463,0
43985,bindingdb,DR038902,PR000442,0
43986,bindingdb,DR038903,PR000025,0
43987,bindingdb,DR034595,PR000474,0
43988,bindingdb,DR038904,PR000325,0
43989,bindingdb,DR038905,PR000008,0
43990,bindingdb,DR038906,PR000454,0
43991,bindingdb,DR028291,PR000531,0
43992,bindingdb,DR038907,PR000139,0
43993,bindingdb,DR038908,PR000217,0
43994,bindingdb,DR038909,PR000190,0
43995,bindingdb,DR038910,PR000251,0
43996,bindingdb,DR038911,PR000251,0
43997,bindingdb,DR035613,PR000699,0
43998,bindingdb,DR038912,PR000610,0
43999,bindingdb,DR038913,PR000526,0
44000,bindingdb,DR007063,PR000304,0
44001,bindingdb,DR038914,PR000503,0
44002,bindingdb,DR038915,PR000457,0
44003,bindingdb,DR038916,PR000494,0
44004,bindingdb,DR034511,PR000348,0
44005,bindingdb,DR038917,PR000464,0
44006,bindingdb,DR038918,PR000180,0
44007,bindingdb,DR038919,PR000454,0
44008,bindingdb,DR030071,PR000008,0
44009,bindingdb,DR036311,PR000454,0
44010,bindingdb,DR038920,PR000471,0
44011,bindingdb,DR038921,PR000484,0
44012,bindingdb,DR038922,PR000488,0
44013,bindingdb,DR026591,PR000500,0
44014,bindingdb,DR027528,PR000011,0
44015,bindingdb,DR038923,PR000225,0
44016,bindingdb,DR038924,PR000395,0
44017,bindingdb,DR026466,PR000180,0
44018,bindingdb,DR038925,PR000052,0
44019,bindingdb,DR025423,PR000087,0
44020,bindingdb,DR038926,PR000251,0
44021,bindingdb,DR038927,PR000160,0
44022,bindingdb,DR038928,PR000421,0
44023,bindingdb,DR038929,PR000220,0
44024,bindingdb,DR038930,PR000494,0
44025,bindingdb,DR038931,PR000334,0
44026,bindingdb,DR029600,PR000475,0
44027,bindingdb,DR038932,PR000359,0
44028,bindingdb,DR038933,PR000482,0
44029,bindingdb,DR038934,PR000300,0
44030,bindingdb,DR038935,PR000172,0
44031,bindingdb,DR026269,PR000554,0
44032,bindingdb,DR038936,PR000475,0
44033,bindingdb,DR038937,PR000217,0
44034,bindingdb,DR038938,PR000289,0
44035,bindingdb,DR020699,PR000120,0
44036,bindingdb,DR036906,PR000460,0
44037,bindingdb,DR032839,PR000492,0
44038,bindingdb,DR037468,PR000459,0
44039,bindingdb,DR038939,PR000411,0
44040,bindingdb,DR031558,PR000475,0
44041,bindingdb,DR038940,PR000497,0
44042,bindingdb,DR038941,PR000480,0
44043,bindingdb,DR038942,PR000289,0
44044,bindingdb,DR021624,PR000629,0
44045,bindingdb,DR011252,PR000147,0
44046,bindingdb,DR038943,PR000298,0
44047,bindingdb,DR037197,PR000287,0
44048,bindingdb,DR034554,PR000265,0
44049,bindingdb,DR038944,PR000460,0
44050,bindingdb,DR038945,PR000458,0
44051,bindingdb,DR021153,PR000012,0
44052,bindingdb,DR038946,PR000149,0
44053,bindingdb,DR032088,PR000458,0
44054,bindingdb,DR037779,PR000476,0
44055,bindingdb,DR038947,PR000396,0
44056,bindingdb,DR038948,PR000131,0
44057,bindingdb,DR038949,PR000516,0
44058,bindingdb,DR038950,PR000251,0
44059,bindingdb,DR038951,PR000395,0
44060,bindingdb,DR038952,PR000550,0
44061,bindingdb,DR038953,PR000220,0
44062,bindingdb,DR038954,PR000477,0
44063,bindingdb,DR032484,PR000492,0
44064,bindingdb,DR038955,PR000180,0
44065,bindingdb,DR038956,PR000494,0
44066,bindingdb,DR038957,PR000488,0
44067,bindingdb,DR030354,PR000637,0
44068,bindingdb,DR036985,PR000334,0
44069,bindingdb,DR038958,PR000016,0
44070,bindingdb,DR038959,PR000255,0
44071,bindingdb,DR030640,PR000459,0
44072,bindingdb,DR038960,PR000040,0
44073,bindingdb,DR034663,PR000184,0
44074,bindingdb,DR008763,PR000304,0
44075,bindingdb,DR038961,PR000468,0
44076,bindingdb,DR038962,PR000486,0
44077,bindingdb,DR038963,PR000442,0
44078,bindingdb,DR038964,PR000136,0
44079,bindingdb,DR038965,PR000075,0
44080,bindingdb,DR038966,PR000380,0
44081,bindingdb,DR038967,PR000468,0
44082,bindingdb,DR038968,PR000470,0
44083,bindingdb,DR035999,PR000044,0
44084,bindingdb,DR038969,PR000477,0
44085,bindingdb,DR038970,PR000149,0
44086,bindingdb,DR038971,PR000454,0
44087,bindingdb,DR038972,PR000461,0
44088,bindingdb,DR038973,PR000141,0
44089,bindingdb,DR038974,PR000476,0
44090,bindingdb,DR038975,PR000466,0
44091,bindingdb,DR002694,PR000014,0
44092,bindingdb,DR038976,PR000027,0
44093,bindingdb,DR038977,PR000300,0
44094,bindingdb,DR038978,PR000190,0
44095,bindingdb,DR038979,PR000512,0
44096,bindingdb,DR038980,PR000226,0
44097,bindingdb,DR038981,PR000039,0
44098,bindingdb,DR038982,PR000184,0
44099,bindingdb,DR026844,PR000261,0
44100,bindingdb,DR038983,PR000052,0
44101,bindingdb,DR016337,PR000507,0
44102,bindingdb,DR038984,PR000496,0
44103,bindingdb,DR038985,PR000454,0
44104,bindingdb,DR038986,PR000052,0
44105,bindingdb,DR002976,PR000008,0
44106,bindingdb,DR029587,PR000229,0
44107,bindingdb,DR038987,PR000059,0
44108,bindingdb,DR038988,PR000258,0
44109,bindingdb,DR038989,PR000533,0
44110,bindingdb,DR038990,PR000016,0
44111,bindingdb,DR038991,PR000213,0
44112,bindingdb,DR038992,PR000475,0
44113,bindingdb,DR038993,PR000217,0
44114,bindingdb,DR038994,PR000494,0
44115,bindingdb,DR038995,PR000037,0
44116,bindingdb,DR038996,PR000476,0
44117,bindingdb,DR038997,PR000608,0
44118,bindingdb,DR038998,PR000454,0
44119,bindingdb,DR038999,PR000557,0
44120,bindingdb,DR039000,PR000718,0
44121,bindingdb,DR039001,PR000006,0
44122,bindingdb,DR039002,PR000197,0
44123,bindingdb,DR039003,PR000467,0
44124,bindingdb,DR039004,PR000476,0
44125,bindingdb,DR039005,PR000509,0
44126,bindingdb,DR033357,PR000485,0
44127,bindingdb,DR039006,PR000454,0
44128,bindingdb,DR039007,PR000217,0
44129,bindingdb,DR035005,PR000052,0
44130,bindingdb,DR039008,PR000149,0
44131,bindingdb,DR030099,PR000486,0
44132,bindingdb,DR008763,PR000370,0
44133,bindingdb,DR016687,PR000160,0
44134,bindingdb,DR039009,PR000731,0
44135,bindingdb,DR039010,PR000348,0
44136,bindingdb,DR039011,PR000519,0
44137,bindingdb,DR039012,PR000475,0
44138,bindingdb,DR039013,PR000556,0
44139,bindingdb,DR039014,PR000047,0
44140,bindingdb,DR032685,PR000466,0
44141,bindingdb,DR039015,PR000034,0
44142,bindingdb,DR039016,PR000454,0
44143,bindingdb,DR039017,PR000054,0
44144,bindingdb,DR039018,PR000455,0
44145,bindingdb,DR039019,PR000014,0
44146,bindingdb,DR039020,PR000463,0
44147,bindingdb,DR039021,PR000012,0
44148,bindingdb,DR039022,PR000012,0
44149,bindingdb,DR026082,PR000211,0
44150,bindingdb,DR039023,PR000180,0
44151,bindingdb,DR039024,PR000198,0
44152,bindingdb,DR028003,PR000020,0
44153,bindingdb,DR039025,PR000027,0
44154,bindingdb,DR036813,PR000477,0
44155,bindingdb,DR033002,PR000258,0
44156,bindingdb,DR039026,PR000194,0
44157,bindingdb,DR039027,PR000467,0
44158,bindingdb,DR039028,PR000467,0
44159,bindingdb,DR039029,PR000411,0
44160,bindingdb,DR039030,PR000468,0
44161,bindingdb,DR034365,PR000478,0
44162,bindingdb,DR039031,PR000508,0
44163,bindingdb,DR027289,PR000155,0
44164,bindingdb,DR039032,PR000466,0
44165,bindingdb,DR039033,PR000461,0
44166,bindingdb,DR039034,PR000161,0
44167,bindingdb,DR039035,PR000468,0
44168,bindingdb,DR039036,PR000052,0
44169,bindingdb,DR039037,PR000054,0
44170,bindingdb,DR012377,PR000531,0
44171,bindingdb,DR039038,PR000463,0
44172,bindingdb,DR032784,PR000147,0
44173,bindingdb,DR031239,PR000077,0
44174,bindingdb,DR039039,PR000034,0
44175,bindingdb,DR016267,PR000258,0
44176,bindingdb,DR039040,PR000475,0
44177,bindingdb,DR039041,PR000477,0
44178,bindingdb,DR039042,PR000016,0
44179,bindingdb,DR001005,PR000016,0
44180,bindingdb,DR039043,PR000190,0
44181,bindingdb,DR039044,PR000138,0
44182,bindingdb,DR039045,PR000459,0
44183,bindingdb,DR039046,PR000494,0
44184,bindingdb,DR021624,PR000139,0
44185,bindingdb,DR039047,PR000494,0
44186,bindingdb,DR039048,PR000395,0
44187,bindingdb,DR039049,PR000141,0
44188,bindingdb,DR039050,PR000261,0
44189,bindingdb,DR000748,PR000007,0
44190,bindingdb,DR031237,PR000477,0
44191,bindingdb,DR016195,PR000442,0
44192,bindingdb,DR032145,PR000008,0
44193,bindingdb,DR026880,PR000008,0
44194,bindingdb,DR026291,PR000011,0
44195,bindingdb,DR039051,PR000087,0
44196,bindingdb,DR027360,PR000039,0
44197,bindingdb,DR028478,PR000289,0
44198,bindingdb,DR026836,PR000016,0
44199,bindingdb,DR039052,PR000316,0
44200,bindingdb,DR039053,PR000014,0
44201,bindingdb,DR039054,PR000026,0
44202,bindingdb,DR039055,PR000072,0
44203,bindingdb,DR039056,PR000516,0
44204,bindingdb,DR039057,PR000556,0
44205,bindingdb,DR039058,PR000468,0
44206,bindingdb,DR039059,PR000395,0
44207,bindingdb,DR035270,PR000411,0
44208,bindingdb,DR027669,PR000012,0
44209,bindingdb,DR039060,PR000129,0
44210,bindingdb,DR039061,PR000044,0
44211,bindingdb,DR039062,PR000149,0
44212,bindingdb,DR039063,PR000421,0
44213,bindingdb,DR000443,PR000732,0
44214,bindingdb,DR039064,PR000517,0
44215,bindingdb,DR039065,PR000068,0
44216,bindingdb,DR038894,PR000110,0
44217,bindingdb,DR039066,PR000463,0
44218,bindingdb,DR027590,PR000549,0
44219,bindingdb,DR039067,PR000172,0
44220,bindingdb,DR031259,PR000248,0
44221,bindingdb,DR039068,PR000494,0
44222,bindingdb,DR039069,PR000475,0
44223,bindingdb,DR028809,PR000536,0
44224,bindingdb,DR035117,PR000476,0
44225,bindingdb,DR039070,PR000454,0
44226,bindingdb,DR030135,PR000039,0
44227,bindingdb,DR039071,PR000494,0
44228,bindingdb,DR031351,PR000478,0
44229,bindingdb,DR029297,PR000055,0
44230,bindingdb,DR039072,PR000258,0
44231,bindingdb,DR039073,PR000454,0
44232,bindingdb,DR039074,PR000458,0
44233,bindingdb,DR039075,PR000114,0
44234,bindingdb,DR039076,PR000309,0
44235,bindingdb,DR039077,PR000485,0
44236,bindingdb,DR039078,PR000468,0
44237,bindingdb,DR039079,PR000454,0
44238,bindingdb,DR039080,PR000012,0
44239,bindingdb,DR039081,PR000468,0
44240,bindingdb,DR039082,PR000454,0
44241,bindingdb,DR039083,PR000016,0
44242,bindingdb,DR030123,PR000147,0
44243,bindingdb,DR008763,PR000187,0
44244,bindingdb,DR032241,PR000475,0
44245,bindingdb,DR039084,PR000475,0
44246,bindingdb,DR039085,PR000048,0
44247,bindingdb,DR008763,PR000299,0
44248,bindingdb,DR039086,PR000213,0
44249,bindingdb,DR039087,PR000483,0
44250,bindingdb,DR039088,PR000586,0
44251,bindingdb,DR039089,PR000457,0
44252,bindingdb,DR026206,PR000016,0
44253,bindingdb,DR036255,PR000044,0
44254,bindingdb,DR039090,PR000457,0
44255,bindingdb,DR034260,PR000191,0
44256,bindingdb,DR039091,PR000461,0
44257,bindingdb,DR032909,PR000059,0
44258,bindingdb,DR039092,PR000457,0
44259,bindingdb,DR039093,PR000217,0
44260,bindingdb,DR039094,PR000039,0
44261,bindingdb,DR039095,PR000025,0
44262,bindingdb,DR039096,PR000516,0
44263,bindingdb,DR039097,PR000474,0
44264,bindingdb,DR039098,PR000517,0
44265,bindingdb,DR039099,PR000300,0
44266,bindingdb,DR039100,PR000470,0
44267,bindingdb,DR039101,PR000070,0
44268,bindingdb,DR039102,PR000130,0
44269,bindingdb,DR039103,PR000411,0
44270,bindingdb,DR039104,PR000006,0
44271,bindingdb,DR039105,PR000213,0
44272,bindingdb,DR039106,PR000040,0
44273,bindingdb,DR030684,PR000077,0
44274,bindingdb,DR039107,PR000025,0
44275,bindingdb,DR039108,PR000158,0
44276,bindingdb,DR033964,PR000039,0
44277,bindingdb,DR028179,PR000006,0
44278,bindingdb,DR039109,PR000251,0
44279,bindingdb,DR026082,PR000004,0
44280,bindingdb,DR008763,PR000291,0
44281,bindingdb,DR039110,PR000194,0
44282,bindingdb,DR039111,PR000488,0
44283,bindingdb,DR017523,PR000118,0
44284,bindingdb,DR039112,PR000039,0
44285,bindingdb,DR039113,PR000485,0
44286,bindingdb,DR032182,PR000062,0
44287,bindingdb,DR037911,PR000034,0
44288,bindingdb,DR039114,PR000486,0
44289,bindingdb,DR039115,PR000454,0
44290,bindingdb,DR039116,PR000466,0
44291,bindingdb,DR039117,PR000517,0
44292,bindingdb,DR026934,PR000140,0
44293,bindingdb,DR039118,PR000039,0
44294,bindingdb,DR030763,PR000027,0
44295,bindingdb,DR039119,PR000380,0
44296,bindingdb,DR029341,PR000541,0
44297,bindingdb,DR039120,PR000482,0
44298,bindingdb,DR039121,PR000172,0
44299,bindingdb,DR039122,PR000470,0
44300,bindingdb,DR039123,PR000051,0
44301,bindingdb,DR039124,PR000217,0
44302,bindingdb,DR039125,PR000470,0
44303,bindingdb,DR039126,PR000388,0
44304,bindingdb,DR039127,PR000473,0
44305,bindingdb,DR035525,PR000525,0
44306,bindingdb,DR039128,PR000512,0
44307,bindingdb,DR039129,PR000032,0
44308,bindingdb,DR039130,PR000468,0
44309,bindingdb,DR039131,PR000195,0
44310,bindingdb,DR039132,PR000014,0
44311,bindingdb,DR026836,PR000014,0
44312,bindingdb,DR039133,PR000508,0
44313,bindingdb,DR039134,PR000300,0
44314,bindingdb,DR039135,PR000261,0
44315,bindingdb,DR039136,PR000190,0
44316,bindingdb,DR039137,PR000208,0
44317,bindingdb,DR014259,PR000105,0
44318,bindingdb,DR039138,PR000251,0
44319,bindingdb,DR039139,PR000110,0
44320,bindingdb,DR039140,PR000550,0
44321,bindingdb,DR039141,PR000494,0
44322,bindingdb,DR039142,PR000463,0
44323,bindingdb,DR039143,PR000454,0
44324,bindingdb,DR033701,PR000473,0
44325,bindingdb,DR033291,PR000147,0
44326,bindingdb,DR039144,PR000348,0
44327,bindingdb,DR039145,PR000117,0
44328,bindingdb,DR039146,PR000149,0
44329,bindingdb,DR039147,PR000457,0
44330,bindingdb,DR039148,PR000494,0
44331,bindingdb,DR039149,PR000012,0
44332,bindingdb,DR039150,PR000029,0
44333,bindingdb,DR039151,PR000463,0
44334,bindingdb,DR039152,PR000494,0
44335,bindingdb,DR039153,PR000461,0
44336,bindingdb,DR028468,PR000478,0
44337,bindingdb,DR031187,PR000261,0
44338,bindingdb,DR039154,PR000176,0
44339,bindingdb,DR039155,PR000026,0
44340,bindingdb,DR027576,PR000486,0
44341,bindingdb,DR039156,PR000411,0
44342,bindingdb,DR016887,PR000003,0
44343,bindingdb,DR039157,PR000059,0
44344,bindingdb,DR027572,PR000308,0
44345,bindingdb,DR026880,PR000160,0
44346,bindingdb,DR039158,PR000488,0
44347,bindingdb,DR031412,PR000466,0
44348,bindingdb,DR026291,PR000261,0
44349,bindingdb,DR039000,PR000225,0
44350,bindingdb,DR039159,PR000176,0
44351,bindingdb,DR029446,PR000475,0
44352,bindingdb,DR033469,PR000000,0
44353,bindingdb,DR039160,PR000033,0
44354,bindingdb,DR039161,PR000141,0
44355,bindingdb,DR039162,PR000067,0
44356,bindingdb,DR039163,PR000007,0
44357,bindingdb,DR039164,PR000475,0
44358,bindingdb,DR039165,PR000087,0
44359,bindingdb,DR039166,PR000063,0
44360,bindingdb,DR039167,PR000455,0
44361,bindingdb,DR039168,PR000213,0
44362,bindingdb,DR039169,PR000182,0
44363,bindingdb,DR029735,PR000258,0
44364,bindingdb,DR037479,PR000478,0
44365,bindingdb,DR039170,PR000494,0
44366,bindingdb,DR012808,PR000079,0
44367,bindingdb,DR039171,PR000454,0
44368,bindingdb,DR039172,PR000251,0
44369,bindingdb,DR039173,PR000334,0
44370,bindingdb,DR039174,PR000099,0
44371,bindingdb,DR039175,PR000220,0
44372,bindingdb,DR039176,PR000065,0
44373,bindingdb,DR039177,PR000509,0
44374,bindingdb,DR039178,PR000463,0
44375,bindingdb,DR039179,PR000063,0
44376,bindingdb,DR039180,PR000454,0
44377,bindingdb,DR031902,PR000498,0
44378,bindingdb,DR039181,PR000032,0
44379,bindingdb,DR039182,PR000118,0
44380,bindingdb,DR039183,PR000120,0
44381,bindingdb,DR039184,PR000626,0
44382,bindingdb,DR037169,PR000040,0
44383,bindingdb,DR039185,PR000592,0
44384,bindingdb,DR032121,PR000194,0
44385,bindingdb,DR033440,PR000441,0
44386,bindingdb,DR030367,PR000473,0
44387,bindingdb,DR039186,PR000158,0
44388,bindingdb,DR030107,PR000016,0
44389,bindingdb,DR039187,PR000300,0
44390,bindingdb,DR039188,PR000460,0
44391,bindingdb,DR033651,PR000475,0
44392,bindingdb,DR032169,PR000012,0
44393,bindingdb,DR027185,PR000093,0
44394,bindingdb,DR039189,PR000007,0
44395,bindingdb,DR039190,PR000441,0
44396,bindingdb,DR026372,PR000651,0
44397,bindingdb,DR039191,PR000040,0
44398,bindingdb,DR039192,PR000546,0
44399,bindingdb,DR039193,PR000191,0
44400,bindingdb,DR039194,PR000537,0
44401,bindingdb,DR026836,PR000027,0
44402,bindingdb,DR039195,PR000258,0
44403,bindingdb,DR039196,PR000160,0
44404,bindingdb,DR039197,PR000197,0
44405,bindingdb,DR039198,PR000568,0
44406,bindingdb,DR039199,PR000475,0
44407,bindingdb,DR039200,PR000487,0
44408,bindingdb,DR039201,PR000087,0
44409,bindingdb,DR039202,PR000094,0
44410,bindingdb,DR038598,PR000488,0
44411,bindingdb,DR039203,PR000461,0
44412,bindingdb,DR039204,PR000039,0
44413,bindingdb,DR039205,PR000503,0
44414,bindingdb,DR003317,PR000120,0
44415,bindingdb,DR039206,PR000258,0
44416,bindingdb,DR039207,PR000007,0
44417,bindingdb,DR039208,PR000077,0
44418,bindingdb,DR035325,PR000300,0
44419,bindingdb,DR030088,PR000475,0
44420,bindingdb,DR039209,PR000046,0
44421,bindingdb,DR017523,PR000332,0
44422,bindingdb,DR031955,PR000216,0
44423,bindingdb,DR039210,PR000457,0
44424,bindingdb,DR039211,PR000461,0
44425,bindingdb,DR039212,PR000564,0
44426,bindingdb,DR036671,PR000411,0
44427,bindingdb,DR039213,PR000261,0
44428,bindingdb,DR039214,PR000021,0
44429,bindingdb,DR039215,PR000138,0
44430,bindingdb,DR039216,PR000006,0
44431,bindingdb,DR039217,PR000042,0
44432,bindingdb,DR039218,PR000251,0
44433,bindingdb,DR039219,PR000461,0
44434,bindingdb,DR039220,PR000395,0
44435,bindingdb,DR027824,PR000334,0
44436,bindingdb,DR026500,PR000120,0
44437,bindingdb,DR039221,PR000032,0
44438,bindingdb,DR034904,PR000732,0
44439,bindingdb,DR022440,PR000012,0
44440,bindingdb,DR039222,PR000306,0
44441,bindingdb,DR039223,PR000279,0
44442,bindingdb,DR039224,PR000486,0
44443,bindingdb,DR039225,PR000463,0
44444,bindingdb,DR039226,PR000475,0
44445,bindingdb,DR039227,PR000461,0
44446,bindingdb,DR039228,PR000421,0
44447,bindingdb,DR028693,PR000332,0
44448,bindingdb,DR024694,PR000016,0
44449,bindingdb,DR039229,PR000182,0
44450,bindingdb,DR039230,PR000421,0
44451,bindingdb,DR039231,PR000492,0
44452,bindingdb,DR028741,PR000469,0
44453,bindingdb,DR035633,PR000147,0
44454,bindingdb,DR039232,PR000258,0
44455,bindingdb,DR039233,PR000251,0
44456,bindingdb,DR039234,PR000045,0
44457,bindingdb,DR039235,PR000265,0
44458,bindingdb,DR039236,PR000466,0
44459,bindingdb,DR039237,PR000521,0
44460,bindingdb,DR029572,PR000461,0
44461,bindingdb,DR039238,PR000149,0
44462,bindingdb,DR002854,PR000147,0
44463,bindingdb,DR039239,PR000494,0
44464,bindingdb,DR039240,PR000475,0
44465,bindingdb,DR039241,PR000029,0
44466,bindingdb,DR039242,PR000008,0
44467,bindingdb,DR039243,PR000485,0
44468,bindingdb,DR032053,PR000040,0
44469,bindingdb,DR039244,PR000411,0
44470,bindingdb,DR039245,PR000374,0
44471,bindingdb,DR039246,PR000190,0
44472,bindingdb,DR039247,PR000476,0
44473,bindingdb,DR039248,PR000461,0
44474,bindingdb,DR039249,PR000016,0
44475,bindingdb,DR039250,PR000220,0
44476,bindingdb,DR039251,PR000361,0
44477,bindingdb,DR039252,PR000044,0
44478,bindingdb,DR031444,PR000061,0
44479,bindingdb,DR039253,PR000301,0
44480,bindingdb,DR039254,PR000477,0
44481,bindingdb,DR030341,PR000501,0
44482,bindingdb,DR039255,PR000261,0
44483,bindingdb,DR039256,PR000454,0
44484,bindingdb,DR039257,PR000117,0
44485,bindingdb,DR039258,PR000012,0
44486,bindingdb,DR039259,PR000459,0
44487,bindingdb,DR039260,PR000037,0
44488,bindingdb,DR039261,PR000457,0
44489,bindingdb,DR039262,PR000457,0
44490,bindingdb,DR039263,PR000465,0
44491,bindingdb,DR026895,PR000040,0
44492,bindingdb,DR039264,PR000251,0
44493,bindingdb,DR039265,PR000055,0
44494,bindingdb,DR039266,PR000475,0
44495,bindingdb,DR030951,PR000044,0
44496,bindingdb,DR039267,PR000258,0
44497,bindingdb,DR030830,PR000501,0
44498,bindingdb,DR039268,PR000217,0
44499,bindingdb,DR039269,PR000454,0
44500,bindingdb,DR026246,PR000039,0
44501,bindingdb,DR027367,PR000030,0
44502,bindingdb,DR033731,PR000147,0
44503,bindingdb,DR039270,PR000059,0
44504,bindingdb,DR039271,PR000048,0
44505,bindingdb,DR039272,PR000074,0
44506,bindingdb,DR039273,PR000496,0
44507,bindingdb,DR039274,PR000540,0
44508,bindingdb,DR039275,PR000117,0
44509,bindingdb,DR030614,PR000459,0
44510,bindingdb,DR039276,PR000509,0
44511,bindingdb,DR039277,PR000217,0
44512,bindingdb,DR013633,PR000125,0
44513,bindingdb,DR039278,PR000334,0
44514,bindingdb,DR022073,PR000075,0
44515,bindingdb,DR036286,PR000044,0
44516,bindingdb,DR039279,PR000115,0
44517,bindingdb,DR039280,PR000074,0
44518,bindingdb,DR039281,PR000494,0
44519,bindingdb,DR004351,PR000529,0
44520,bindingdb,DR039282,PR000520,0
44521,bindingdb,DR039283,PR000094,0
44522,bindingdb,DR039284,PR000085,0
44523,bindingdb,DR033803,PR000585,0
44524,bindingdb,DR039285,PR000501,0
44525,bindingdb,DR039286,PR000457,0
44526,bindingdb,DR039287,PR000512,0
44527,bindingdb,DR039288,PR000012,0
44528,bindingdb,DR039289,PR000217,0
44529,bindingdb,DR039290,PR000197,0
44530,bindingdb,DR010283,PR000033,0
44531,bindingdb,DR039291,PR000032,0
44532,bindingdb,DR039292,PR000457,0
44533,bindingdb,DR039293,PR000208,0
44534,bindingdb,DR008080,PR000080,0
44535,bindingdb,DR039294,PR000039,0
44536,bindingdb,DR039295,PR000197,0
44537,bindingdb,DR039296,PR000411,0
44538,bindingdb,DR032623,PR000476,0
44539,bindingdb,DR039297,PR000140,0
44540,bindingdb,DR039298,PR000178,0
44541,bindingdb,DR036274,PR000368,0
44542,bindingdb,DR039299,PR000034,0
44543,bindingdb,DR039300,PR000147,0
44544,bindingdb,DR039301,PR000328,0
44545,bindingdb,DR027016,PR000488,0
44546,bindingdb,DR031165,PR000626,0
44547,bindingdb,DR031405,PR000087,0
44548,bindingdb,DR038807,PR000454,0
44549,bindingdb,DR039302,PR000195,0
44550,bindingdb,DR039303,PR000501,0
44551,bindingdb,DR039304,PR000217,0
44552,bindingdb,DR026420,PR000477,0
44553,bindingdb,DR029463,PR000411,0
44554,bindingdb,DR039305,PR000540,0
44555,bindingdb,DR039306,PR000147,0
44556,bindingdb,DR039307,PR000016,0
44557,bindingdb,DR039308,PR000190,0
44558,bindingdb,DR039309,PR000421,0
44559,bindingdb,DR039310,PR000087,0
44560,bindingdb,DR039311,PR000550,0
44561,bindingdb,DR039312,PR000136,0
44562,bindingdb,DR039313,PR000040,0
44563,bindingdb,DR039314,PR000154,0
44564,bindingdb,DR039315,PR000077,0
44565,bindingdb,DR039316,PR000141,0
44566,bindingdb,DR026716,PR000475,0
44567,bindingdb,DR001904,PR000140,0
44568,bindingdb,DR039317,PR000471,0
44569,bindingdb,DR039318,PR000401,0
44570,bindingdb,DR039319,PR000509,0
44571,bindingdb,DR039320,PR000552,0
44572,bindingdb,DR039321,PR000475,0
44573,bindingdb,DR039322,PR000016,0
44574,bindingdb,DR039323,PR000093,0
44575,bindingdb,DR033348,PR000334,0
44576,bindingdb,DR039324,PR000454,0
44577,bindingdb,DR039325,PR000496,0
44578,bindingdb,DR026454,PR000112,0
44579,bindingdb,DR039326,PR000087,0
44580,bindingdb,DR039327,PR000138,0
44581,bindingdb,DR039328,PR000488,0
